person_id,age,gender,education,primary_news_source,media_trust,daily_media_min,willing_to_pay
27551,47,muški,viša/prvostupnik,tisak,6,178,48
27552,45,muški,srednja,TV,4,63,0
27553,31,muški,srednja,tisak,5,114,0
27554,24,muški,srednja,tisak,5,177,0
27555,38,muški,viša/prvostupnik,tisak,5,119,0
27556,65,muški,srednja,portal,5,250,0
27557,52,ženski,magistar/doktor,radio,5,238,0
27558,45,muški,srednja,društvene mreže,5,78,41
27559,50,muški,srednja,radio,9,185,28
27560,51,ženski,srednja,portal,5,279,0
27561,35,ženski,srednja,TV,8,122,45
27562,30,ženski,magistar/doktor,radio,6,160,35
27563,38,muški,osnovna,portal,4,164,0
27564,43,muški,viša/prvostupnik,društvene mreže,2,144,0
27565,67,ženski,srednja,portal,10,263,0
27566,24,ženski,viša/prvostupnik,društvene mreže,5,137,0
27567,25,ženski,srednja,tisak,7,126,31
27568,71,muški,osnovna,društvene mreže,3,188,0
27569,74,muški,srednja,portal,1,161,0
27570,55,ženski,magistar/doktor,radio,7,214,0
27571,40,muški,magistar/doktor,TV,7,94,67
27572,35,muški,osnovna,društvene mreže,2,163,0
27573,63,ženski,magistar/doktor,TV,4,170,45
27574,38,ženski,viša/prvostupnik,portal,7,254,38
27575,44,ženski,viša/prvostupnik,portal,1,153,54
27576,74,muški,osnovna,TV,7,250,45
27577,37,muški,srednja,radio,6,154,0
27578,59,muški,srednja,portal,3,104,0
27579,64,muški,osnovna,TV,5,274,42
27580,20,ženski,viša/prvostupnik,portal,7,103,0
27581,18,ženski,srednja,portal,6,176,0
27582,24,ženski,srednja,tisak,8,155,0
27583,32,muški,viša/prvostupnik,portal,4,159,64
27584,30,muški,viša/prvostupnik,portal,7,121,0
27585,25,muški,viša/prvostupnik,društvene mreže,3,193,0
27586,23,ženski,viša/prvostupnik,portal,2,221,0
27587,49,ženski,srednja,TV,5,113,0
27588,35,ženski,viša/prvostupnik,društvene mreže,1,147,0
27589,43,ženski,magistar/doktor,društvene mreže,3,143,57
27590,46,ženski,srednja,portal,3,146,0
27591,60,ženski,srednja,društvene mreže,2,201,0
27592,25,ženski,srednja,portal,5,128,0
27593,72,muški,osnovna,TV,7,254,0
27594,18,ženski,viša/prvostupnik,društvene mreže,3,214,41
27595,30,ženski,srednja,portal,3,159,0
27596,45,ženski,viša/prvostupnik,portal,5,98,48
27597,50,muški,osnovna,portal,5,97,0
27598,48,muški,osnovna,društvene mreže,2,109,0
27599,19,ženski,viša/prvostupnik,društvene mreže,3,238,20
27600,60,muški,viša/prvostupnik,tisak,4,124,0
27601,41,muški,srednja,društvene mreže,4,162,0
27602,61,ženski,srednja,TV,6,203,0
27603,30,muški,viša/prvostupnik,radio,8,111,0
27604,45,muški,osnovna,TV,8,114,0
27605,34,muški,srednja,portal,5,133,0
27606,59,ženski,srednja,TV,7,156,0
27607,51,ženski,srednja,tisak,5,345,42
27608,42,muški,osnovna,portal,4,134,0
27609,74,muški,magistar/doktor,TV,6,205,0
27610,20,muški,srednja,tisak,5,309,0
27611,26,ženski,srednja,portal,5,113,10
27612,63,ženski,magistar/doktor,TV,5,159,0
27613,36,ženski,viša/prvostupnik,društvene mreže,5,120,24
27614,45,ženski,srednja,radio,5,154,21
27615,67,muški,srednja,TV,8,226,34
27616,45,ženski,viša/prvostupnik,radio,9,217,73
27617,27,muški,viša/prvostupnik,društvene mreže,4,286,0
27618,44,muški,viša/prvostupnik,radio,8,142,60
27619,63,ženski,viša/prvostupnik,radio,10,319,0
27620,22,muški,srednja,TV,6,154,0
27621,30,muški,osnovna,TV,6,174,0
27622,35,muški,viša/prvostupnik,portal,6,170,47
27623,49,ženski,srednja,radio,6,133,0
27624,46,muški,srednja,radio,7,84,0
27625,46,ženski,srednja,TV,3,108,0
27626,21,muški,osnovna,društvene mreže,1,95,0
27627,32,muški,viša/prvostupnik,portal,9,205,0
27628,68,muški,srednja,radio,3,122,0
27629,35,muški,viša/prvostupnik,portal,5,253,0
27630,30,ženski,magistar/doktor,portal,5,165,49
27631,22,muški,viša/prvostupnik,društvene mreže,7,229,0
27632,27,ženski,viša/prvostupnik,društvene mreže,4,205,0
27633,50,muški,srednja,TV,6,240,35
27634,26,muški,magistar/doktor,društvene mreže,2,265,56
27635,30,ženski,srednja,portal,7,115,0
27636,45,muški,srednja,radio,4,139,25
27637,44,ženski,srednja,portal,4,146,0
27638,18,ženski,osnovna,društvene mreže,6,163,0
27639,18,muški,viša/prvostupnik,portal,4,133,0
27640,24,ženski,magistar/doktor,portal,4,141,11
27641,36,muški,srednja,TV,4,175,41
27642,44,ženski,srednja,tisak,7,155,0
27643,63,ženski,viša/prvostupnik,radio,3,120,72
27644,35,muški,viša/prvostupnik,društvene mreže,5,209,0
27645,27,ženski,viša/prvostupnik,društvene mreže,1,39,42
27646,46,ženski,viša/prvostupnik,portal,7,108,0
27647,19,muški,srednja,društvene mreže,5,207,0
27648,45,ženski,magistar/doktor,TV,9,165,24
27649,41,muški,osnovna,društvene mreže,4,130,11
27650,46,muški,srednja,portal,5,209,0
27651,57,muški,srednja,tisak,3,145,0
27652,76,ženski,osnovna,TV,4,241,0
27653,29,ženski,magistar/doktor,tisak,7,147,0
27654,44,ženski,viša/prvostupnik,portal,6,248,0
27655,36,ženski,srednja,društvene mreže,4,101,0
27656,47,muški,srednja,portal,6,198,40
27657,30,muški,magistar/doktor,radio,4,71,0
27658,51,ženski,magistar/doktor,društvene mreže,1,260,0
27659,38,muški,srednja,društvene mreže,3,187,14
27660,72,ženski,srednja,TV,4,186,18
27661,28,ženski,srednja,društvene mreže,5,117,0
27662,21,ženski,srednja,društvene mreže,3,169,31
27663,44,muški,magistar/doktor,društvene mreže,6,121,66
27664,59,muški,srednja,TV,7,166,0
27665,45,muški,srednja,tisak,5,108,0
27666,65,ženski,osnovna,TV,8,214,16
27667,32,ženski,viša/prvostupnik,portal,4,183,58
27668,61,ženski,srednja,portal,6,82,0
27669,59,ženski,viša/prvostupnik,društvene mreže,6,258,0
27670,50,ženski,osnovna,portal,4,105,0
27671,46,ženski,srednja,TV,4,77,0
27672,25,ženski,magistar/doktor,društvene mreže,6,94,0
27673,52,ženski,srednja,portal,5,178,0
27674,33,ženski,viša/prvostupnik,portal,5,146,24
27675,46,muški,srednja,portal,4,237,0
27676,63,muški,srednja,TV,9,168,0
27677,20,muški,viša/prvostupnik,društvene mreže,5,210,31
27678,44,ženski,magistar/doktor,društvene mreže,3,151,53
27679,28,ženski,srednja,društvene mreže,5,307,0
27680,49,ženski,magistar/doktor,tisak,5,160,50
27681,24,muški,viša/prvostupnik,društvene mreže,4,279,0
27682,71,ženski,srednja,TV,6,161,39
27683,28,ženski,magistar/doktor,društvene mreže,5,131,0
27684,21,ženski,srednja,društvene mreže,3,130,26
27685,19,ženski,srednja,društvene mreže,7,150,0
27686,59,ženski,viša/prvostupnik,portal,7,191,62
27687,34,ženski,viša/prvostupnik,TV,4,203,0
27688,21,ženski,srednja,društvene mreže,4,72,36
27689,31,ženski,srednja,portal,8,155,0
27690,21,ženski,srednja,portal,5,204,0
27691,51,muški,viša/prvostupnik,portal,10,166,0
27692,21,muški,viša/prvostupnik,društvene mreže,4,228,0
27693,20,ženski,srednja,društvene mreže,5,149,0
27694,46,ženski,srednja,portal,5,124,0
27695,31,muški,viša/prvostupnik,portal,9,195,24
27696,33,muški,magistar/doktor,portal,9,164,78
27697,55,ženski,osnovna,tisak,8,134,0
27698,31,muški,srednja,TV,4,230,0
27699,23,muški,srednja,portal,6,98,0
27700,20,ženski,srednja,portal,8,189,36
27701,30,muški,magistar/doktor,društvene mreže,4,203,0
27702,76,ženski,srednja,TV,4,207,0
27703,50,ženski,srednja,društvene mreže,7,180,0
27704,61,ženski,srednja,TV,8,313,0
27705,30,ženski,viša/prvostupnik,društvene mreže,2,78,34
27706,20,ženski,osnovna,društvene mreže,9,247,27
27707,54,muški,srednja,TV,5,156,0
27708,53,muški,srednja,radio,3,242,0
27709,18,muški,srednja,društvene mreže,2,109,21
27710,27,ženski,viša/prvostupnik,portal,4,179,0
27711,60,muški,srednja,TV,6,38,0
27712,33,muški,viša/prvostupnik,društvene mreže,4,205,0
27713,31,muški,magistar/doktor,društvene mreže,6,181,0
27714,44,muški,viša/prvostupnik,portal,4,165,0
27715,79,muški,srednja,radio,2,126,0
27716,53,ženski,srednja,TV,2,138,0
27717,60,muški,osnovna,TV,7,284,20
27718,64,ženski,srednja,portal,3,316,0
27719,69,muški,viša/prvostupnik,TV,5,234,0
27720,34,ženski,osnovna,društvene mreže,1,47,0
27721,54,ženski,srednja,portal,5,221,0
27722,21,ženski,srednja,TV,5,224,0
27723,46,muški,srednja,portal,6,79,34
27724,38,ženski,viša/prvostupnik,portal,6,183,0
27725,61,muški,magistar/doktor,TV,6,436,20
27726,59,muški,osnovna,portal,6,196,0
27727,48,muški,magistar/doktor,tisak,3,212,34
27728,37,muški,srednja,društvene mreže,4,105,0
27729,27,muški,srednja,društvene mreže,4,145,0
27730,29,muški,magistar/doktor,društvene mreže,1,162,0
27731,62,ženski,srednja,radio,6,287,0
27732,61,muški,viša/prvostupnik,društvene mreže,6,137,0
27733,52,muški,srednja,društvene mreže,8,113,0
27734,45,ženski,viša/prvostupnik,tisak,5,231,64
27735,30,muški,magistar/doktor,društvene mreže,1,137,0
27736,33,ženski,viša/prvostupnik,TV,6,104,0
27737,53,muški,magistar/doktor,TV,5,163,63
27738,59,muški,srednja,TV,7,177,0
27739,57,ženski,srednja,portal,8,58,17
27740,44,ženski,viša/prvostupnik,TV,3,10,0
27741,22,ženski,magistar/doktor,portal,4,139,0
27742,31,ženski,magistar/doktor,portal,3,46,0
27743,38,ženski,srednja,društvene mreže,4,110,0
27744,33,ženski,magistar/doktor,TV,5,194,25
27745,51,muški,osnovna,tisak,6,251,10
27746,35,muški,viša/prvostupnik,društvene mreže,1,143,0
27747,23,ženski,osnovna,društvene mreže,2,199,44
27748,23,muški,viša/prvostupnik,društvene mreže,3,250,32
27749,54,ženski,srednja,portal,5,168,33
27750,63,ženski,osnovna,TV,6,178,0
27751,31,ženski,srednja,portal,6,195,0
27752,37,ženski,srednja,društvene mreže,4,205,0
27753,59,muški,srednja,TV,7,301,0
27754,35,ženski,viša/prvostupnik,društvene mreže,6,151,0
27755,65,ženski,srednja,TV,7,242,0
27756,36,ženski,srednja,portal,7,117,0
27757,34,ženski,magistar/doktor,TV,6,151,0
27758,79,ženski,srednja,radio,7,169,0
27759,33,muški,srednja,radio,6,101,0
27760,36,ženski,magistar/doktor,TV,4,192,50
27761,38,muški,srednja,društvene mreže,2,168,0
27762,70,ženski,viša/prvostupnik,portal,6,254,29
27763,29,ženski,osnovna,portal,5,136,10
27764,47,ženski,srednja,društvene mreže,2,183,0
27765,62,muški,osnovna,portal,4,280,11
27766,33,ženski,viša/prvostupnik,TV,7,101,27
27767,34,muški,magistar/doktor,društvene mreže,2,155,0
27768,20,muški,srednja,društvene mreže,3,147,0
27769,51,muški,viša/prvostupnik,portal,5,199,30
27770,38,muški,osnovna,društvene mreže,4,211,0
27771,32,ženski,viša/prvostupnik,portal,4,219,0
27772,18,muški,srednja,portal,2,225,0
27773,34,muški,srednja,društvene mreže,3,180,0
27774,25,ženski,magistar/doktor,društvene mreže,1,184,0
27775,34,ženski,viša/prvostupnik,društvene mreže,5,68,0
27776,33,ženski,viša/prvostupnik,portal,4,151,78
27777,39,muški,srednja,portal,5,110,0
27778,39,muški,viša/prvostupnik,društvene mreže,5,198,0
27779,53,muški,srednja,radio,5,160,46
27780,29,muški,viša/prvostupnik,društvene mreže,4,163,32
27781,79,muški,viša/prvostupnik,društvene mreže,1,83,35
27782,20,muški,srednja,društvene mreže,5,210,41
27783,23,ženski,srednja,društvene mreže,3,71,0
27784,30,muški,srednja,portal,5,167,0
27785,23,ženski,srednja,društvene mreže,2,197,0
27786,31,ženski,viša/prvostupnik,tisak,3,73,0
27787,35,ženski,srednja,društvene mreže,1,203,0
27788,33,muški,srednja,portal,3,271,0
27789,43,ženski,osnovna,TV,7,139,0
27790,41,muški,osnovna,portal,6,184,44
27791,63,ženski,srednja,radio,7,287,35
27792,28,ženski,magistar/doktor,društvene mreže,5,234,57
27793,26,ženski,osnovna,portal,9,131,0
27794,27,muški,srednja,tisak,6,227,0
27795,78,muški,magistar/doktor,TV,3,327,27
27796,49,ženski,srednja,društvene mreže,5,182,17
27797,34,muški,srednja,portal,8,86,28
27798,46,ženski,viša/prvostupnik,radio,7,104,0
27799,25,muški,viša/prvostupnik,društvene mreže,5,189,0
27800,19,muški,viša/prvostupnik,društvene mreže,3,240,0
27801,28,muški,srednja,društvene mreže,2,205,0
27802,54,muški,srednja,portal,8,210,0
27803,27,ženski,srednja,društvene mreže,7,196,0
27804,32,ženski,osnovna,društvene mreže,7,69,0
27805,58,ženski,viša/prvostupnik,TV,6,307,0
27806,24,muški,magistar/doktor,portal,3,201,0
27807,41,ženski,srednja,društvene mreže,2,193,0
27808,71,ženski,osnovna,društvene mreže,4,153,26
27809,37,muški,viša/prvostupnik,TV,2,167,0
27810,41,muški,magistar/doktor,društvene mreže,3,215,0
27811,69,muški,srednja,TV,7,219,0
27812,51,muški,viša/prvostupnik,društvene mreže,6,183,72
27813,30,muški,srednja,društvene mreže,5,193,0
27814,49,muški,srednja,TV,6,98,14
27815,44,muški,magistar/doktor,portal,3,163,76
27816,25,muški,osnovna,portal,4,184,0
27817,28,ženski,viša/prvostupnik,portal,10,272,53
27818,80,ženski,viša/prvostupnik,TV,6,200,42
27819,22,ženski,srednja,portal,4,126,0
27820,44,muški,srednja,TV,7,189,0
27821,34,ženski,viša/prvostupnik,društvene mreže,4,99,0
27822,25,muški,osnovna,portal,5,188,36
27823,30,ženski,viša/prvostupnik,portal,1,151,50
27824,29,ženski,viša/prvostupnik,TV,7,290,0
27825,71,muški,srednja,TV,5,245,40
27826,64,muški,srednja,tisak,6,223,0
27827,48,ženski,srednja,TV,5,153,0
27828,29,muški,srednja,društvene mreže,1,90,49
27829,36,muški,viša/prvostupnik,društvene mreže,4,167,78
27830,40,ženski,viša/prvostupnik,TV,3,119,0
27831,19,ženski,srednja,portal,7,248,0
27832,41,muški,viša/prvostupnik,portal,4,218,0
27833,20,muški,viša/prvostupnik,društvene mreže,3,170,0
27834,51,muški,viša/prvostupnik,radio,9,292,0
27835,51,ženski,viša/prvostupnik,portal,7,281,36
27836,36,muški,srednja,radio,9,221,0
27837,24,muški,srednja,društvene mreže,3,267,0
27838,28,muški,viša/prvostupnik,radio,8,170,34
27839,59,muški,osnovna,TV,4,193,19
27840,22,ženski,viša/prvostupnik,tisak,8,156,0
27841,19,ženski,magistar/doktor,društvene mreže,3,193,0
27842,22,muški,srednja,portal,5,221,17
27843,36,muški,magistar/doktor,portal,6,142,38
27844,22,muški,srednja,društvene mreže,6,163,0
27845,38,muški,viša/prvostupnik,TV,8,169,0
27846,33,muški,viša/prvostupnik,društvene mreže,5,175,0
27847,56,ženski,osnovna,tisak,1,157,0
27848,20,ženski,srednja,društvene mreže,2,191,44
27849,40,ženski,srednja,portal,8,219,45
27850,28,ženski,srednja,društvene mreže,3,325,0
27851,25,ženski,viša/prvostupnik,društvene mreže,2,101,0
27852,64,muški,viša/prvostupnik,radio,4,164,0
27853,21,ženski,srednja,portal,1,195,37
27854,44,ženski,viša/prvostupnik,portal,7,68,0
27855,19,muški,srednja,portal,4,194,0
27856,54,ženski,magistar/doktor,portal,2,205,43
27857,45,ženski,srednja,portal,3,100,0
27858,44,ženski,magistar/doktor,portal,5,117,23
27859,24,muški,viša/prvostupnik,društvene mreže,5,181,0
27860,39,muški,srednja,portal,7,175,0
27861,71,ženski,viša/prvostupnik,radio,7,62,0
27862,64,muški,magistar/doktor,TV,7,69,0
27863,53,muški,osnovna,tisak,3,181,0
27864,52,muški,viša/prvostupnik,TV,5,253,0
27865,23,muški,viša/prvostupnik,društvene mreže,4,224,0
27866,46,muški,viša/prvostupnik,radio,3,136,31
27867,77,muški,srednja,TV,5,78,12
27868,42,muški,viša/prvostupnik,portal,4,110,75
27869,58,muški,srednja,portal,4,187,0
27870,25,muški,magistar/doktor,radio,8,206,0
27871,45,ženski,viša/prvostupnik,TV,7,120,0
27872,20,ženski,srednja,tisak,2,218,27
27873,21,muški,srednja,TV,5,106,0
27874,51,muški,srednja,društvene mreže,5,118,0
27875,36,muški,magistar/doktor,društvene mreže,3,79,57
27876,32,muški,srednja,radio,5,189,35
27877,22,muški,viša/prvostupnik,društvene mreže,4,337,0
27878,20,ženski,magistar/doktor,portal,6,230,0
27879,42,muški,srednja,portal,7,22,41
27880,39,ženski,viša/prvostupnik,tisak,7,52,33
27881,47,muški,magistar/doktor,TV,8,49,0
27882,43,muški,srednja,portal,4,199,0
27883,59,ženski,srednja,portal,6,211,0
27884,74,ženski,srednja,TV,6,245,0
27885,39,muški,srednja,društvene mreže,2,83,50
27886,18,ženski,viša/prvostupnik,portal,7,334,0
27887,37,muški,srednja,portal,4,99,38
27888,39,muški,viša/prvostupnik,portal,7,169,0
27889,42,muški,srednja,portal,4,216,18
27890,35,muški,magistar/doktor,TV,7,135,0
27891,32,ženski,srednja,društvene mreže,5,79,0
27892,29,ženski,srednja,portal,6,148,35
27893,22,muški,srednja,društvene mreže,2,129,0
27894,65,muški,osnovna,portal,5,194,0
27895,65,ženski,srednja,tisak,2,146,0
27896,62,ženski,srednja,portal,5,292,14
27897,22,muški,srednja,radio,5,269,0
27898,24,ženski,srednja,društvene mreže,3,282,0
27899,73,muški,osnovna,radio,6,164,0
27900,28,ženski,srednja,društvene mreže,4,206,0
27901,22,ženski,viša/prvostupnik,društvene mreže,6,121,0
27902,49,ženski,srednja,portal,5,125,25
27903,34,muški,viša/prvostupnik,tisak,6,246,0
27904,79,muški,viša/prvostupnik,portal,4,258,0
27905,43,muški,magistar/doktor,društvene mreže,4,221,67
27906,62,muški,magistar/doktor,TV,7,211,0
27907,38,muški,viša/prvostupnik,portal,7,267,0
27908,54,ženski,magistar/doktor,TV,5,321,28
27909,39,muški,osnovna,tisak,4,150,0
27910,42,ženski,srednja,TV,7,195,0
27911,28,ženski,srednja,društvene mreže,3,74,0
27912,56,muški,srednja,portal,8,116,0
27913,37,ženski,viša/prvostupnik,TV,3,229,44
27914,40,ženski,viša/prvostupnik,društvene mreže,2,206,0
27915,54,ženski,srednja,TV,4,203,0
27916,38,ženski,osnovna,društvene mreže,5,156,0
27917,46,muški,srednja,TV,3,175,0
27918,29,muški,viša/prvostupnik,TV,7,171,36
27919,38,muški,viša/prvostupnik,TV,6,164,0
27920,51,muški,magistar/doktor,tisak,7,217,24
27921,77,ženski,osnovna,tisak,6,227,0
27922,50,ženski,viša/prvostupnik,portal,2,215,58
27923,60,ženski,osnovna,radio,7,229,0
27924,41,ženski,srednja,TV,4,101,0
27925,45,ženski,srednja,društvene mreže,3,93,10
27926,44,muški,magistar/doktor,društvene mreže,5,47,56
27927,58,ženski,osnovna,radio,2,165,0
27928,72,muški,osnovna,tisak,9,46,0
27929,29,ženski,srednja,tisak,3,297,0
27930,37,ženski,osnovna,portal,4,99,36
27931,21,ženski,viša/prvostupnik,društvene mreže,3,230,0
27932,54,muški,viša/prvostupnik,portal,7,200,0
27933,72,ženski,srednja,TV,4,250,0
27934,59,ženski,srednja,TV,6,237,23
27935,21,muški,srednja,društvene mreže,3,125,0
27936,51,muški,osnovna,TV,9,156,31
27937,41,ženski,viša/prvostupnik,portal,2,95,0
27938,62,muški,magistar/doktor,radio,7,283,39
27939,38,muški,magistar/doktor,portal,7,104,31
27940,46,ženski,srednja,TV,7,149,29
27941,44,ženski,viša/prvostupnik,radio,7,134,35
27942,44,ženski,viša/prvostupnik,portal,6,190,0
27943,28,muški,srednja,društvene mreže,4,119,30
27944,54,muški,viša/prvostupnik,TV,10,180,0
27945,61,ženski,magistar/doktor,portal,5,112,0
27946,70,muški,srednja,TV,8,157,0
27947,19,muški,viša/prvostupnik,portal,4,210,0
27948,35,ženski,magistar/doktor,radio,7,194,40
27949,31,ženski,srednja,portal,3,200,0
27950,21,ženski,srednja,tisak,8,265,0
27951,23,muški,srednja,društvene mreže,4,244,0
27952,45,ženski,viša/prvostupnik,portal,7,97,42
27953,24,ženski,viša/prvostupnik,portal,6,162,0
27954,66,ženski,srednja,radio,2,290,19
27955,19,ženski,srednja,tisak,5,202,43
27956,20,muški,srednja,društvene mreže,3,149,0
27957,27,ženski,srednja,tisak,6,118,0
27958,21,ženski,srednja,radio,5,198,46
27959,57,ženski,srednja,TV,7,205,16
27960,43,muški,viša/prvostupnik,portal,7,222,0
27961,55,ženski,srednja,društvene mreže,2,266,0
27962,43,ženski,srednja,društvene mreže,2,243,37
27963,22,ženski,srednja,društvene mreže,2,241,0
27964,52,muški,viša/prvostupnik,portal,1,241,48
27965,79,ženski,osnovna,radio,5,253,0
27966,24,ženski,srednja,portal,9,94,0
27967,31,ženski,viša/prvostupnik,portal,5,116,0
27968,32,muški,magistar/doktor,portal,4,120,49
27969,27,ženski,viša/prvostupnik,radio,5,266,48
27970,48,muški,osnovna,tisak,6,199,11
27971,59,muški,srednja,portal,6,117,0
27972,53,ženski,srednja,portal,3,216,0
27973,45,muški,srednja,tisak,6,135,0
27974,42,ženski,srednja,društvene mreže,2,218,0
27975,42,muški,viša/prvostupnik,društvene mreže,1,154,44
