campaign_id,subject_line_type,send_time,open_rate,click_rate,unsubscribe
2931,informational,night,0.1349,0.046,0.005
2932,informational,evening,0.1045,0.0248,0.006
2933,personalized,afternoon,0.2335,0.0774,0.0013
2934,personalized,afternoon,0.2061,0.0776,0.0096
2935,informational,morning,0.2199,0.0457,0.0002
2936,urgent,afternoon,0.1685,0.0482,0.0052
2937,promotional,night,0.2092,0.0608,0.0023
2938,personalized,night,0.154,0.0347,0.0058
2939,promotional,morning,0.1526,0.0523,0.0046
2940,promotional,night,0.1058,0.0506,0.0033
2941,urgent,afternoon,0.1743,0.0712,0.0065
2942,personalized,morning,0.1565,0.0563,0.008
2943,personalized,morning,0.2516,0.0343,0.0039
2944,personalized,evening,0.1767,0.0228,0.0103
2945,urgent,night,0.1845,0.071,0.0021
2946,informational,night,0.2065,0.0547,0.0055
2947,urgent,night,0.144,0.0069,0.0033
2948,urgent,afternoon,0.1106,0.0416,0.0032
2949,personalized,night,0.2516,0.0959,0.0053
2950,urgent,afternoon,0.1312,0.0573,0.0039
2951,urgent,afternoon,0.1481,0.0478,0.0071
2952,personalized,morning,0.1918,0.0631,0.0064
2953,personalized,night,0.2282,0.0644,0.0065
2954,informational,night,0.0262,0.001,0.0072
2955,promotional,evening,0.1506,0.0423,0.0061
2956,promotional,evening,0.0788,0.0373,0.009
2957,personalized,afternoon,0.2099,0.0767,0
2958,urgent,afternoon,0.0897,0.0426,0.003
2959,urgent,morning,0.225,0.0509,0
2960,urgent,night,0.2488,0.0872,0.0041
2961,informational,morning,0.2264,0.0723,0.0009
2962,informational,night,0.1333,0.036,0.0004
2963,promotional,evening,0.0995,0.024,0.01
2964,promotional,afternoon,0.1242,0.0304,0.0051
2965,personalized,afternoon,0.2172,0.071,0.0047
2966,informational,morning,0.2135,0.0831,0.0066
2967,informational,afternoon,0.1451,0.0536,0.0055
2968,promotional,night,0.1475,0.0329,0.0001
2969,urgent,morning,0.231,0.0506,0.0034
2970,personalized,night,0.1322,0.0605,0.0026
2971,urgent,morning,0.1517,0.0877,0.0073
2972,promotional,evening,0.171,0.0316,0.0041
2973,personalized,night,0.1365,0.0667,0.0015
2974,promotional,morning,0.1448,0.0222,0.0064
2975,personalized,night,0.2014,0.0536,0.0003
2976,informational,night,0.1789,0.0726,0.0047
2977,personalized,night,0.2212,0.0363,0.005
2978,personalized,night,0.1636,0.0579,0.0115
2979,promotional,morning,0.0708,0.0023,0.0005
2980,promotional,night,0.1153,0.001,0.0036
2981,promotional,morning,0.1711,0.0227,0.0062
2982,urgent,evening,0.1546,0.0578,0.0092
2983,informational,morning,0.096,0.0519,0.0039
2984,promotional,afternoon,0.1012,0.0548,0.0069
2985,personalized,evening,0.1132,0.0181,0.0094
2986,promotional,afternoon,0.1715,0.0396,0.0053
2987,personalized,evening,0.1271,0.0631,0.0023
2988,urgent,afternoon,0.179,0.0347,0
2989,promotional,afternoon,0.1099,0.0348,0.0046
2990,informational,afternoon,0.0824,0.0541,0.0022
2991,personalized,morning,0.2051,0.0676,0.0073
2992,informational,evening,0.0603,0.001,0.0028
2993,personalized,night,0.259,0.0461,0.0062
2994,informational,afternoon,0.1366,0.0364,0.0055
2995,urgent,afternoon,0.145,0.0367,0.0047
2996,personalized,evening,0.2802,0.0858,0.0076
2997,informational,morning,0.1597,0.0463,0.0055
2998,urgent,evening,0.0972,0.0336,0.0009
2999,urgent,evening,0.0958,0.0556,0.0034
3000,personalized,morning,0.2356,0.0399,0.0031
3001,informational,morning,0.096,0.0357,0.0071
3002,promotional,night,0.0995,0.0239,0.0056
3003,informational,afternoon,0.2049,0.0563,0.008
3004,urgent,afternoon,0.158,0.0686,0.008
3005,personalized,morning,0.2335,0.0579,0.0062
3006,informational,evening,0.1502,0.0681,0.0073
3007,informational,morning,0.0712,0.0446,0.0059
3008,personalized,evening,0.2205,0.0734,0.0042
3009,promotional,evening,0.1199,0.0477,0.0053
3010,personalized,afternoon,0.1567,0.0326,0.0011
3011,informational,evening,0.1307,0.0773,0.0019
3012,personalized,night,0.2441,0.0468,0.0075
3013,promotional,morning,0.1355,0.0197,0.0004
3014,urgent,evening,0.0363,0.0469,0.0053
3015,personalized,morning,0.2252,0.0849,0.002
3016,promotional,afternoon,0.1021,0.0134,0.0055
3017,informational,evening,0.2079,0.0108,0.0033
3018,informational,night,0.0635,0.038,0.0016
3019,promotional,morning,0.1377,0.0276,0.004
3020,informational,morning,0.2007,0.052,0.0036
3021,urgent,night,0.1401,0.0214,0
3022,informational,afternoon,0.01,0.001,0.0041
3023,urgent,morning,0.1779,0.0497,0.0101
3024,informational,morning,0.2022,0.0789,0.0004
3025,personalized,afternoon,0.2066,0.0897,0.0051
3026,urgent,afternoon,0.1827,0.0419,0.0048
3027,urgent,afternoon,0.1927,0.0739,0.0009
3028,informational,evening,0.1201,0.041,0.0078
3029,urgent,night,0.1843,0.0465,0.0081
3030,personalized,evening,0.1994,0.0666,0.007
3031,informational,night,0.2404,0.0555,0.0024
3032,urgent,evening,0.1376,0.0518,0.0103
3033,promotional,evening,0.1713,0.0802,0
3034,personalized,evening,0.1476,0.077,0.0003
3035,promotional,afternoon,0.0678,0.005,0
3036,personalized,evening,0.1092,0.0396,0.0089
3037,urgent,night,0.1348,0.0541,0.0077
3038,informational,morning,0.2095,0.0889,0.0059
3039,personalized,evening,0.226,0.0858,0
3040,personalized,night,0.2193,0.0538,0.0019
3041,urgent,night,0.0938,0.0358,0.0021
3042,urgent,morning,0.1716,0.0137,0.0065
3043,promotional,night,0.1093,0.0285,0.0048
3044,promotional,morning,0.2187,0.0989,0.0058
3045,personalized,night,0.2269,0.0801,0.0065
3046,personalized,morning,0.1962,0.0543,0.004
3047,urgent,morning,0.1788,0.0355,0.0038
3048,informational,afternoon,0.1169,0.0322,0.007
3049,personalized,night,0.1474,0.0361,0.0119
3050,personalized,evening,0.0825,0.025,0.0045
3051,personalized,night,0.1212,0.0534,0.0056
3052,personalized,evening,0.1521,0.0814,0.0066
3053,personalized,afternoon,0.235,0.05,0.0004
3054,informational,evening,0.1413,0.0457,0.0035
3055,promotional,afternoon,0.0821,0.0737,0.0041
3056,personalized,night,0.1532,0.0349,0.0058
3057,urgent,evening,0.0651,0.0164,0.0015
3058,informational,evening,0.0662,0.001,0.0028
3059,urgent,morning,0.1823,0.0431,0.0029
3060,promotional,morning,0.1623,0.0535,0
3061,informational,night,0.0811,0.0184,0.0011
3062,informational,morning,0.278,0.085,0.0007
3063,personalized,afternoon,0.3101,0.0691,0.0022
3064,urgent,night,0.156,0.0601,0.0056
3065,personalized,night,0.2599,0.1164,0.005
3066,personalized,evening,0.1522,0.0521,0.0089
3067,urgent,night,0.1516,0.0136,0.0054
3068,informational,afternoon,0.2117,0.0672,0.0082
3069,urgent,morning,0.1029,0.0365,0.0077
3070,informational,morning,0.1335,0.0528,0.0033
3071,personalized,night,0.1357,0.0458,0.0021
3072,urgent,afternoon,0.0863,0.0462,0.0039
3073,personalized,morning,0.1345,0.0378,0
3074,urgent,night,0.1181,0.0332,0.0085
3075,personalized,evening,0.1579,0.0208,0.0103
3076,personalized,afternoon,0.1853,0.0225,0.002
3077,urgent,night,0.1768,0.0131,0.0102
3078,informational,night,0.0337,0.001,0.007
3079,urgent,evening,0.2532,0.0823,0.011
3080,urgent,night,0.1672,0.0397,0.007
3081,urgent,evening,0.1597,0.0561,0.0036
3082,informational,afternoon,0.2015,0.0853,0.0065
3083,promotional,morning,0.1286,0.0316,0.008
3084,urgent,evening,0.1637,0.0474,0.0033
3085,personalized,evening,0.1532,0.0663,0.0076
3086,urgent,evening,0.1414,0.0437,0.0124
3087,informational,afternoon,0.1995,0.0522,0.0095
3088,promotional,morning,0.1801,0.0537,0.0057
3089,promotional,morning,0.1999,0.0655,0.0018
3090,personalized,night,0.3283,0.1224,0.0069
3091,urgent,evening,0.1743,0.0519,0.01
3092,informational,night,0.1898,0.0607,0.0027
3093,urgent,morning,0.1818,0.0704,0
3094,urgent,night,0.1889,0.0488,0.0029
3095,urgent,night,0.0943,0.0454,0.0056
3096,informational,morning,0.1168,0.0331,0.0003
3097,personalized,night,0.1496,0.0675,0.0024
3098,promotional,evening,0.1708,0.0451,0.0004
3099,informational,morning,0.1568,0.0211,0.0062
3100,personalized,morning,0.2902,0.0718,0.0102
3101,informational,night,0.1407,0.0526,0.0049
3102,informational,morning,0.2118,0.0445,0.0044
3103,personalized,night,0.1514,0.083,0.0059
3104,promotional,evening,0.1926,0.0263,0.0064
3105,personalized,afternoon,0.217,0.0819,0.0045
3106,informational,evening,0.1523,0.0329,0.0035
3107,promotional,afternoon,0.181,0.0471,0.0007
3108,personalized,morning,0.2399,0.0397,0.0038
3109,urgent,night,0.116,0.0721,0.0025
3110,informational,morning,0.1658,0.0937,0.0037
3111,promotional,afternoon,0.1968,0.0601,0.0033
3112,urgent,evening,0.1811,0.0464,0.0047
3113,informational,evening,0.0776,0.001,0.0009
3114,personalized,morning,0.2467,0.0828,0.0016
3115,promotional,afternoon,0.2125,0.0592,0.003
3116,promotional,night,0.1609,0.0156,0.0062
3117,informational,afternoon,0.0339,0.001,0.0067
3118,promotional,morning,0.1852,0.0486,0
3119,promotional,evening,0.1491,0.0351,0.0079
3120,informational,evening,0.1764,0.0609,0.0043
3121,personalized,night,0.1857,0.0408,0.0051
3122,promotional,afternoon,0.1337,0.0561,0.006
3123,urgent,afternoon,0.1374,0.0996,0.0041
3124,informational,afternoon,0.1986,0.0954,0.0081
3125,personalized,evening,0.1926,0.0641,0.007
3126,informational,morning,0.1787,0.0596,0.0027
3127,urgent,night,0.08,0.0179,0.0058
3128,urgent,evening,0.1621,0.0358,0.0033
3129,personalized,evening,0.1078,0.0412,0.0044
3130,personalized,evening,0.1515,0.0624,0.0048
3131,informational,morning,0.2395,0.1085,0.0075
3132,personalized,afternoon,0.1674,0.0663,0.0059
3133,promotional,morning,0.2971,0.0968,0.0093
3134,urgent,morning,0.157,0.0893,0.0057
3135,informational,afternoon,0.1362,0.0317,0.0048
3136,informational,night,0.0767,0.0435,0
3137,informational,morning,0.1255,0.0202,0.0077
3138,urgent,night,0.1308,0.044,0.0048
3139,informational,evening,0.0379,0.0121,0.0037
3140,promotional,evening,0.0476,0.0043,0.0043
3141,personalized,night,0.2053,0.0693,0.0043
3142,informational,afternoon,0.1386,0.0453,0.0057
3143,urgent,evening,0.0885,0.0166,0.0048
3144,informational,night,0.0894,0.0372,0.0044
3145,personalized,morning,0.233,0.0822,0.0048
3146,promotional,afternoon,0.1352,0.0822,0.0012
3147,urgent,morning,0.2032,0.0553,0.0032
3148,informational,evening,0.1175,0.0701,0.0054
3149,personalized,night,0.1765,0.1025,0
3150,personalized,morning,0.3247,0.0965,0.0044
3151,promotional,evening,0.01,0.0232,0.005
3152,urgent,evening,0.1664,0.0369,0.003
3153,informational,afternoon,0.092,0.0254,0.0014
3154,urgent,evening,0.1498,0.001,0.0088
3155,informational,morning,0.185,0.0837,0.0091
3156,informational,morning,0.1884,0.1032,0
3157,informational,night,0.1679,0.0513,0.0062
3158,urgent,morning,0.1628,0.0495,0.0009
3159,informational,morning,0.1717,0.0613,0.0046
3160,personalized,afternoon,0.1822,0.009,0.0023
3161,personalized,evening,0.2576,0.0913,0.0074
3162,promotional,evening,0.166,0.052,0.0082
3163,informational,evening,0.2205,0.0324,0.0032
3164,promotional,evening,0.1464,0.0425,0.0035
3165,urgent,night,0.2167,0.0663,0.0083
3166,urgent,night,0.0896,0.036,0.0027
3167,informational,afternoon,0.1003,0.0519,0.0027
3168,informational,afternoon,0.0871,0.0172,0
3169,promotional,afternoon,0.1774,0.0692,0.0112
3170,personalized,night,0.2147,0.048,0.0044
3171,urgent,night,0.2125,0.0479,0.0009
3172,urgent,evening,0.152,0.0342,0.0084
3173,urgent,evening,0.1465,0.0179,0.0067
3174,informational,morning,0.1154,0.038,0.0092
3175,promotional,night,0.1073,0.0487,0.0056
3176,informational,night,0.084,0.0204,0.0097
3177,personalized,morning,0.2598,0.0764,0
3178,urgent,afternoon,0.0797,0.008,0.0062
3179,promotional,morning,0.1822,0.0278,0.0026
3180,personalized,night,0.2076,0.0515,0.0071
3181,personalized,night,0.1779,0.0624,0.002
3182,urgent,afternoon,0.215,0.0668,0.0049
3183,promotional,afternoon,0.1149,0.0536,0.0073
3184,urgent,afternoon,0.2668,0.0845,0.0039
3185,personalized,night,0.1703,0.0416,0.0065
3186,personalized,afternoon,0.2068,0.052,0.0092
3187,informational,night,0.0808,0.0414,0.0017
3188,personalized,night,0.162,0.045,0.0042
3189,promotional,morning,0.1513,0.0805,0.0058
3190,promotional,morning,0.2049,0.071,0.0027
3191,informational,night,0.1268,0.0187,0.0072
3192,urgent,morning,0.1637,0.0651,0.0038
3193,personalized,night,0.2207,0.0537,0
3194,promotional,night,0.0733,0.0063,0.0052
3195,urgent,afternoon,0.1643,0.0495,0.004
3196,personalized,morning,0.2715,0.1054,0.0079
3197,personalized,night,0.1211,0.0459,0.0028
3198,personalized,morning,0.1598,0.052,0.0061
3199,personalized,evening,0.1704,0.0128,0.0024
3200,informational,morning,0.1061,0.0217,0.0021
3201,personalized,afternoon,0.2449,0.0797,0.006
3202,personalized,night,0.2223,0.043,0.0055
3203,personalized,night,0.2512,0.0758,0.0051
3204,urgent,evening,0.1425,0.0731,0.0076
3205,promotional,morning,0.1184,0.0408,0.0086
3206,personalized,evening,0.2142,0.0784,0.0065
3207,informational,evening,0.1338,0.049,0.0086
3208,informational,afternoon,0.1156,0.0061,0.0045
3209,urgent,evening,0.1034,0.0389,0.0031
3210,promotional,night,0.1577,0.065,0.0053
3211,personalized,afternoon,0.1925,0.0447,0.0082
3212,urgent,night,0.1477,0.0761,0.0086
3213,informational,afternoon,0.1358,0.0035,0.0046
3214,promotional,night,0.196,0.0184,0.0091
3215,informational,evening,0.158,0.0336,0.0029
3216,promotional,morning,0.208,0.0574,0.0038
3217,personalized,evening,0.0908,0.0365,0.0054
3218,personalized,afternoon,0.1513,0.0262,0.0003
3219,personalized,night,0.2182,0.0793,0
3220,personalized,night,0.2827,0.0844,0.0071
3221,personalized,night,0.1689,0.0693,0.0029
3222,urgent,afternoon,0.2436,0.0604,0.0032
3223,informational,afternoon,0.0229,0.001,0.0047
3224,personalized,night,0.1947,0.0581,0.0025
3225,urgent,evening,0.1734,0.0481,0.0042
3226,personalized,morning,0.2502,0.0785,0.002
3227,informational,afternoon,0.1462,0.0147,0.0075
3228,promotional,evening,0.1176,0.0445,0.0052
3229,urgent,night,0.138,0.0347,0.0046
3230,urgent,afternoon,0.1222,0.0468,0.0048
3231,personalized,evening,0.0414,0.001,0.0029
3232,personalized,evening,0.183,0.0503,0.002
3233,promotional,night,0.1951,0.0629,0.0045
3234,urgent,evening,0.1594,0.0441,0.0045
3235,promotional,morning,0.1526,0.0478,0.0021
3236,personalized,morning,0.2857,0.0645,0.0052
3237,informational,evening,0.1186,0.0439,0.0064
3238,personalized,afternoon,0.2035,0.0435,0.0006
3239,urgent,night,0.1221,0.0454,0.0103
3240,urgent,afternoon,0.179,0.0335,0.0083
3241,personalized,night,0.2036,0.063,0.0076
3242,informational,evening,0.172,0.0611,0
3243,informational,evening,0.1632,0.0187,0.0041
3244,informational,morning,0.1523,0.0107,0.001
3245,personalized,afternoon,0.177,0.0539,0.0026
3246,informational,evening,0.0924,0.001,0.0057
3247,urgent,night,0.1651,0.0083,0.0073
3248,promotional,afternoon,0.138,0.0301,0
3249,promotional,morning,0.2292,0.0534,0.0054
3250,urgent,evening,0.2001,0.0493,0.0044
3251,promotional,afternoon,0.1952,0.0556,0.0092
3252,informational,night,0.1039,0.0489,0
3253,promotional,afternoon,0.2255,0.0415,0.0019
3254,promotional,morning,0.1573,0.0582,0.0008
3255,informational,afternoon,0.2124,0.0766,0.008
3256,urgent,morning,0.2848,0.109,0.0032
3257,informational,evening,0.1644,0.0121,0.001
3258,personalized,night,0.2389,0.0991,0.004
3259,personalized,night,0.2537,0.0603,0.0069
3260,personalized,evening,0.2561,0.075,0.0062
3261,promotional,evening,0.1697,0.0609,0.0016
3262,promotional,evening,0.1459,0.0521,0.0066
3263,promotional,afternoon,0.0345,0.0271,0.0027
3264,promotional,evening,0.1458,0.0743,0
3265,personalized,night,0.1726,0.0412,0.0072
3266,informational,afternoon,0.1371,0.0418,0.0074
3267,promotional,morning,0.2064,0.0758,0
3268,promotional,afternoon,0.1215,0.0594,0.005
3269,urgent,evening,0.0967,0.0335,0.005
3270,urgent,night,0.1458,0.001,0.0082
3271,informational,night,0.0686,0.0435,0.0026
3272,urgent,morning,0.2391,0.0633,0.0035
3273,promotional,night,0.152,0.0586,0.0014
3274,promotional,evening,0.1186,0.0514,0.0068
3275,informational,morning,0.179,0.0908,0.008
3276,personalized,night,0.2691,0.0798,0.0082
3277,personalized,morning,0.2243,0.0629,0.0096
3278,informational,morning,0.1833,0.0216,0.0093
3279,promotional,night,0.1054,0.0202,0.0088
3280,promotional,night,0.1947,0.0542,0.0036
3281,promotional,evening,0.1061,0.0285,0.002
3282,urgent,night,0.1908,0.0786,0.0041
3283,informational,morning,0.2746,0.0713,0.0071
3284,urgent,afternoon,0.1955,0.0622,0.0023
3285,informational,night,0.1353,0.03,0.008
3286,promotional,night,0.1699,0.0402,0.0068
3287,promotional,afternoon,0.2258,0.0333,0.0056
3288,personalized,afternoon,0.3055,0.0931,0
3289,informational,morning,0.2124,0.0642,0.0054
3290,promotional,night,0.2175,0.0484,0.0112
3291,urgent,afternoon,0.1905,0.0261,0.0094
3292,promotional,evening,0.1984,0.0943,0.0066
3293,promotional,afternoon,0.1817,0.0466,0.0073
3294,urgent,morning,0.2212,0.0829,0.0039
3295,urgent,morning,0.1398,0.043,0.0079
3296,informational,morning,0.1044,0.018,0.0079
3297,promotional,evening,0.1617,0.0553,0.0077
3298,personalized,morning,0.2219,0.0815,0.0045
3299,informational,evening,0.1414,0.0635,0.0036
3300,urgent,night,0.1441,0.0046,0.0066
3301,urgent,morning,0.2384,0.0725,0.0024
3302,urgent,afternoon,0.2908,0.103,0.0014
3303,urgent,afternoon,0.2144,0.0683,0.0045
3304,urgent,evening,0.2412,0.1212,0.0005
3305,personalized,evening,0.1879,0.0567,0
3306,promotional,evening,0.0992,0.0124,0
3307,informational,morning,0.017,0.001,0.0005
3308,personalized,afternoon,0.2842,0.0633,0.0053
3309,personalized,evening,0.2038,0.0416,0.0061
3310,urgent,night,0.169,0.0185,0.0089
3311,personalized,evening,0.1655,0.0332,0.0041
3312,urgent,afternoon,0.2039,0.0764,0.0089
3313,informational,evening,0.088,0.0257,0.0057
3314,informational,morning,0.1642,0.0373,0.0035
3315,urgent,evening,0.1526,0.0428,0.0006
3316,informational,night,0.1599,0.07,0.0065
3317,urgent,night,0.2365,0.0781,0.002
3318,urgent,night,0.1719,0.0331,0.0031
3319,informational,night,0.1494,0.056,0.0031
3320,urgent,morning,0.2043,0.0572,0.0039
3321,urgent,afternoon,0.2056,0.0609,0.002
3322,informational,morning,0.1477,0.001,0.0093
3323,informational,evening,0.1383,0.0554,0.0029
3324,promotional,afternoon,0.0707,0.0269,0.0089
3325,informational,evening,0.1255,0.0418,0.0012
3326,promotional,night,0.1732,0.0024,0.0017
3327,informational,morning,0.1281,0.0493,0.0069
3328,urgent,evening,0.1864,0.0607,0.001
3329,promotional,afternoon,0.1128,0.0333,0.0048
3330,urgent,evening,0.1376,0.0403,0.0112
3331,personalized,evening,0.1017,0.0236,0.0042
3332,promotional,evening,0.1475,0.0535,0.0074
3333,personalized,afternoon,0.2144,0.0639,0.005
3334,personalized,afternoon,0.2742,0.0585,0.009
3335,urgent,night,0.0853,0.0167,0.0022
3336,informational,morning,0.1815,0.058,0.009
3337,informational,afternoon,0.2252,0.0966,0.0057
3338,promotional,evening,0.1209,0.001,0.0021
3339,informational,afternoon,0.0953,0.023,0.0016
3340,urgent,afternoon,0.1712,0.0657,0.0009
3341,personalized,afternoon,0.2421,0.0483,0.0055
3342,promotional,night,0.098,0.0521,0.003
3343,personalized,evening,0.1919,0.0593,0.0056
3344,promotional,night,0.1574,0.0649,0.0051
3345,promotional,afternoon,0.1074,0.0293,0.0043
3346,promotional,afternoon,0.1238,0.0236,0.0006
3347,promotional,morning,0.1553,0.0237,0.0029
3348,promotional,night,0.2434,0.0693,0.0085
3349,informational,morning,0.2633,0.0933,0.0037
3350,urgent,evening,0.1678,0.0481,0.0045
3351,promotional,evening,0.1634,0.0756,0.0029
3352,informational,morning,0.1485,0.0486,0.0098
3353,promotional,night,0.0442,0.0059,0.004
3354,informational,afternoon,0.2104,0.1153,0.0057
3355,urgent,afternoon,0.2424,0.0551,0.0058
3356,promotional,night,0.188,0.0646,0.0054
3357,personalized,evening,0.1237,0.0461,0.0054
3358,promotional,evening,0.1777,0.052,0.0013
3359,promotional,night,0.1751,0.0534,0.0043
3360,urgent,night,0.0894,0.0245,0.0044
3361,informational,evening,0.1512,0.0501,0.0078
3362,personalized,afternoon,0.2638,0.0814,0.0097
3363,urgent,morning,0.23,0.0462,0.008
3364,personalized,afternoon,0.1526,0.038,0.0042
3365,personalized,evening,0.1944,0.0509,0.008
